,category,index,label,high_conf,high_prec,high_recall,med_conf,med_prec,med_recall,low_conf,low_prec,low_recall
3,make,3,Bentley,18.107927322387695,0.801980197429657,0.692307710647583,15.779964447021484,0.6418918967247009,0.811965823173523,14.615983009338379,0.560693621635437,0.8290598392486572
4,make,4,BMW,13.820524215698242,0.7509157657623291,0.6721311211585999,11.775437355041504,0.6155988574028015,0.7245901823043823,10.752893447875977,0.5087336301803589,0.7639344334602356
5,make,5,Bugatti,-1.084256887435913,0.0,0.0,-1.084256887435913,0.0,0.0,-1.084256887435913,0.0,0.0
6,make,6,Buick,17.781661987304688,0.7981651425361633,0.39726027846336365,15.017735481262207,0.616216242313385,0.5205479264259338,13.912164688110352,0.5518672466278076,0.6073059439659119
7,make,7,Cadillac,14.691306114196777,0.7777777910232544,0.688034176826477,12.748290061950684,0.6143344640731812,0.7692307829856873,11.452946662902832,0.5216216444969177,0.8247863054275513
8,make,8,Chevrolet,17.386484146118164,0.7528271675109863,0.633152186870575,13.480470657348633,0.61800217628479,0.7649456262588501,11.527464866638184,0.5201371312141418,0.82472825050354
9,make,9,Chrysler,11.618058204650879,0.7715617418289185,0.811274528503418,10.108821868896484,0.6106194853782654,0.845588207244873,9.605743408203125,0.5427682995796204,0.8553921580314636
10,make,10,Citroen,13.261225700378418,0.7835990786552429,0.7800453305244446,10.990839958190918,0.6321243643760681,0.8299319744110107,9.855648040771484,0.5187239646911621,0.8480725884437561
11,make,11,Dacia,14.5132417678833,0.764397919178009,0.7604166865348816,12.38364315032959,0.640625,0.8541666865348816,11.318843841552734,0.5198776721954346,0.8854166865348816
69,make,12,Daewoo,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0
12,make,13,Daihatsu,15.699166297912598,0.7692307829856873,0.5063291192054749,14.2058744430542,0.6051502227783203,0.594936728477478,13.210347175598145,0.5268456339836121,0.6624472737312317
13,make,14,Datsun,-1.0445117950439453,0.0,0.0,-1.0445117950439453,0.0,0.0,-1.0445117950439453,0.0,0.0
14,make,15,Dodge,24.78774642944336,0.5384615659713745,0.050724636763334274,14.124961853027344,0.3166332542896271,0.5724637508392334,8.308897018432617,0.10301178693771362,0.8550724387168884
15,make,16,Eagle,-1.0344127416610718,0.0,0.0,-1.0344127416610718,0.0,0.0,-1.0344127416610718,0.0,0.0
16,make,17,Ferrari,25.223867416381836,0.7586206793785095,0.36666667461395264,21.205284118652344,0.6129032373428345,0.6333333253860474,18.526229858398438,0.5027322173118591,0.7666666507720947
17,make,18,Fiat,-0.8840624094009399,0.0,0.0,-0.8840624094009399,0.0,0.0,-0.8840624094009399,0.0,0.0
70,make,19,Fisker,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0
18,make,20,Ford,15.219862937927246,0.7584869265556335,0.7947154641151428,12.182708740234375,0.603960394859314,0.8678861856460571,10.967846870422363,0.5326481461524963,0.8953251838684082
19,make,21,Genesis,-0.9290218949317932,0.0,0.0,-0.9290218949317932,0.0,0.0,-0.9290218949317932,0.0,0.0
20,make,22,Geo,-0.9429963827133179,0.0,0.0,-0.9429963827133179,0.0,0.0,-0.9429963827133179,0.0,0.0
21,make,23,GMC,-0.9473124742507935,0.0,0.0,-0.9473124742507935,0.0,0.0,-0.9473124742507935,0.0,0.0
71,make,24,Holden,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0
22,make,25,Honda,14.864917755126953,0.7846481800079346,0.7076923251152039,12.369067192077637,0.6083707213401794,0.7826923131942749,11.12114143371582,0.5011933445930481,0.807692289352417
23,make,26,Hummer,14.474570274353027,0.7692307829856873,0.8866994976997375,12.177431106567383,0.6433333158493042,0.9507389068603516,10.45457649230957,0.5236842036247253,0.9802955389022827
24,make,27,Hyundai,14.891493797302246,0.7929354310035706,0.6569122076034546,12.600708961486816,0.6277732253074646,0.7709384560585022,11.455316543579102,0.519132673740387,0.8213925361633301
25,make,28,Infiniti,13.570125579833984,0.7857142686843872,0.617977499961853,12.103446960449219,0.624365508556366,0.6910112500190735,11.12566089630127,0.515999972820282,0.7247191071510315
26,make,29,Isuzu,14.457122802734375,0.7564575672149658,0.8167330622673035,13.037896156311035,0.6516516804695129,0.8645418286323547,12.091745376586914,0.5555555820465088,0.8964143395423889
27,make,30,Iveco,13.721735954284668,0.7710843086242676,0.8258064389228821,11.632989883422852,0.6061946749687195,0.8838709592819214,11.110803604125977,0.5433070659637451,0.8903225660324097
28,make,31,Jaguar,-0.9850078225135803,0.0,0.0,-0.9850078225135803,0.0,0.0,-0.9850078225135803,0.0,0.0
29,make,32,Jeep,14.1815185546875,0.7978141903877258,0.8271954655647278,12.30843734741211,0.6474226713180542,0.8895184397697449,11.05971622467041,0.5515463948249817,0.9093484282493591
30,make,33,Kenworth,-1.0024226903915405,0.0,0.0,-1.0024226903915405,0.0,0.0,-1.0024226903915405,0.0,0.0
31,make,34,Kia,12.39421558380127,0.7511467933654785,0.8086419701576233,11.09085464477539,0.6514285802841187,0.8444444537162781,9.787494659423828,0.5551211833953857,0.8765432238578796
32,make,35,Lada,-1.0521581172943115,0.0,0.0,-1.0521581172943115,0.0,0.0,-1.0521581172943115,0.0,0.0
33,make,36,Lamborghini,24.362186431884766,0.7808219194412231,0.4830508530139923,20.348384857177734,0.6170212626457214,0.7372881174087524,18.054784774780273,0.5026177763938904,0.8135592937469482
34,make,37,Lancia,14.44935417175293,0.8023256063461304,0.6764705777168274,13.615407943725586,0.640350878238678,0.7156862616539001,12.781462669372559,0.5333333611488342,0.7843137383460999
35,make,38,Land Rover,13.028707504272461,0.7704917788505554,0.7768595218658447,11.122475624084473,0.6039885878562927,0.8760330677032471,10.645916938781738,0.5359801650047302,0.8925619721412659
36,make,39,Lexus,-0.8935146331787109,0.0,0.0,-0.8935146331787109,0.0,0.0,-0.8935146331787109,0.0,0.0
37,make,40,Lincoln,-0.9276056885719299,0.0,0.0,-0.9276056885719299,0.0,0.0,-0.9276056885719299,0.0,0.0
38,make,41,Maserati,17.2932186126709,0.7865168452262878,0.5785123705863953,16.216623306274414,0.6279069781303406,0.6694214940071106,15.140026092529297,0.5286624431610107,0.6859503984451294
72,make,42,Maybach,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0
39,make,43,Mazda,14.780567169189453,0.776203989982605,0.5969498753547668,13.158038139343262,0.6386554837226868,0.6623093485832214,12.0763521194458,0.5407654047012329,0.7080609798431396
40,make,44,McLaren,-1.082071304321289,0.0,0.0,-1.082071304321289,0.0,0.0,-1.082071304321289,0.0,0.0
41,make,45,Mercedes-Benz,13.0679931640625,0.7827926874160767,0.8222222328186035,10.542055130004883,0.625806450843811,0.8622221946716309,9.279085159301758,0.5265017747879028,0.8829629421234131
42,make,46,Mercury,-0.9871764779090881,0.0,0.0,-0.9871764779090881,0.0,0.0,-0.9871764779090881,0.0,0.0
43,make,47,MG,15.035134315490723,0.7699999809265137,0.6111111044883728,13.507421493530273,0.633093535900116,0.6984127163887024,12.488945960998535,0.550561785697937,0.7777777910232544
44,make,48,Mini,10.419513702392578,0.7953668236732483,0.9537037014961243,8.85856819152832,0.6172106862068176,0.9629629850387573,8.338254928588867,0.5445026159286499,0.9629629850387573
45,make,49,Mitsubishi,14.988914489746094,0.7836990356445312,0.5592840909957886,13.118428230285645,0.6118143200874329,0.6487695574760437,12.650806427001953,0.5464481115341187,0.6711409687995911
46,make,50,Nissan,15.273103713989258,0.7651006579399109,0.645283043384552,14.003995895385742,0.6451048851013184,0.6962264180183411,12.734886169433594,0.5452016592025757,0.7396226525306702
47,make,51,Opel,16.457489013671875,0.5087719559669495,0.4566929042339325,13.643101692199707,0.328125,0.6614173054695129,9.890583992004395,0.10238568484783173,0.8110235929489136
48,make,52,Peterbilt,-1.015313744544983,0.0,0.0,-1.015313744544983,0.0,0.0,-1.015313744544983,0.0,0.0
49,make,53,Peugeot,15.640591621398926,0.5297619104385376,0.7120000123977661,12.576851844787598,0.3130563795566559,0.843999981880188,7.470620155334473,0.10206775367259979,0.9279999732971191
50,make,54,Plymouth,-1.0731754302978516,0.0,0.0,-1.0731754302978516,0.0,0.0,-1.0731754302978516,0.0,0.0
51,make,55,Pontiac,18.00141143798828,0.5454545617103577,0.17733989655971527,12.913982391357422,0.32116788625717163,0.6502463221549988,7.826554298400879,0.10559722781181335,0.9014778137207031
52,make,56,Porsche,17.619491577148438,0.7589285969734192,0.4066985547542572,14.650814056396484,0.6052631735801697,0.660287082195282,13.661255836486816,0.5390070676803589,0.7272727489471436
53,make,57,RAM,-1.0539416074752808,0.0,0.0,-1.0539416074752808,0.0,0.0,-1.0539416074752808,0.0,0.0
54,make,58,Renault,-0.9624105095863342,0.0,0.0,-0.9624105095863342,0.0,0.0,-0.9624105095863342,0.0,0.0
55,make,59,Rolls-Royce,-1.0654497146606445,0.0,0.0,-1.0654497146606445,0.0,0.0,-1.0654497146606445,0.0,0.0
56,make,60,Saab,11.769401550292969,0.767241358757019,0.8240740895271301,10.626310348510742,0.6338028311729431,0.8333333134651184,9.483219146728516,0.5111111402511597,0.8518518805503845
57,make,61,Saturn,-0.9955788850784302,0.0,0.0,-0.9955788850784302,0.0,0.0,-0.9955788850784302,0.0,0.0
58,make,62,Scion,-0.9613107442855835,0.0,0.0,-0.9613107442855835,0.0,0.0,-0.9613107442855835,0.0,0.0
59,make,63,SEAT,16.846187591552734,0.767241358757019,0.5204678177833557,14.62971019744873,0.6063829660415649,0.6666666865348816,14.075590133666992,0.52173912525177,0.7017543911933899
60,make,64,Skoda,13.439292907714844,0.7565445303916931,0.7983425259590149,11.864509582519531,0.6202020049095154,0.8480662703514099,10.814654350280762,0.5229508280754089,0.8812154531478882
61,make,65,Smart,14.124552726745605,0.8086956739425659,0.853210985660553,12.535297393798828,0.6513158082962036,0.9082568883895874,11.475793838500977,0.5351351499557495,0.9082568883895874
73,make,66,Spyker,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0,-1.08339524269104,0.0,0.0
62,make,67,SsangYong,13.288671493530273,0.7580645084381104,0.7704917788505554,12.022127151489258,0.6058823466300964,0.8442623019218445,11.38885498046875,0.5380710363388062,0.868852436542511
63,make,68,Subaru,13.504072189331055,0.807272732257843,0.7762237787246704,12.055438995361328,0.6050633192062378,0.8356643319129944,11.572561264038086,0.5400000214576721,0.8496503233909607
64,make,69,Suzuki,-0.6813462376594543,0.0,0.0,-0.8277250528335571,0.3333333432674408,0.006872852332890034,-0.9531925916671753,0.11176470667123795,0.06529209762811661
65,make,70,Tesla,12.648357391357422,0.7891737818717957,0.8710691928863525,10.59764575958252,0.6028806567192078,0.9213836193084717,10.084967613220215,0.5449541211128235,0.9339622855186462
66,make,71,Toyota,14.689445495605469,0.7510316371917725,0.8504672646522522,12.684943199157715,0.6117584705352783,0.8995327353477478,11.348608016967773,0.5116279125213623,0.9252336621284485
67,make,72,Volkswagen,15.358203887939453,0.801261842250824,0.5110663771629333,13.554335594177246,0.6136363744735718,0.5975854992866516,12.953046798706055,0.5464285612106323,0.6156941652297974
68,make,73,Volvo,16.970916748046875,0.7692307829856873,0.1927710771560669,14.447132110595703,0.6190476417541504,0.2819277048110962,11.923347473144531,0.5049833655357361,0.36626505851745605
0,color,0,black,10.012521743774414,0.8139629364013672,0.8727629780769348,6.586402893066406,0.7145239114761353,0.9351811408996582,3.731301784515381,0.6038045883178711,0.962898313999176
1,color,1,blue,10.462119102478027,0.7120717763900757,0.7766903638839722,7.2002668380737305,0.5568181872367859,0.8500889539718628,4.590785026550293,0.4235980808734894,0.9039145708084106
2,color,2,brown,12.540074348449707,0.7044854760169983,0.217249795794487,10.52811336517334,0.578151285648346,0.2799023687839508,8.516153335571289,0.4137931168079376,0.32221317291259766
3,color,3,green,27.028961181640625,0.7058823704719543,0.07717041671276093,12.673734664916992,0.553791880607605,0.673097550868988,6.293632984161377,0.4137931168079376,0.8231511116027832
4,color,4,grey,9.188215255737305,0.7143691778182983,0.896233320236206,5.369853973388672,0.5723799467086792,0.9573501348495483,1.5514951944351196,0.41564807295799255,0.9818261861801147
5,color,5,orange,10.023513793945312,0.7238805890083313,0.4158627986907959,7.686593055725098,0.5682705044746399,0.4683815538883209,5.73915958404541,0.4006820023059845,0.5037513375282288
10,color,6,pink,-1.446599006652832,0.0,0.0,-1.446599006652832,0.0,0.0,-1.446599006652832,0.0,0.0
6,color,7,purple,27.061386108398438,1.0,0.0005586592014878988,8.854166984558105,0.554587185382843,0.6754189729690552,5.1193528175354,0.41428953409194946,0.8681564331054688
7,color,8,red,16.086681365966797,0.7044220566749573,0.5523114204406738,13.262836456298828,0.5623622536659241,0.7761557102203369,4.3206610679626465,0.40580448508262634,0.9695863723754883
8,color,9,yellow,8.432011604309082,0.8127925395965576,0.5153313279151917,6.883485794067383,0.7291666865348816,0.553907036781311,5.722089767456055,0.6340150833129883,0.5825914740562439
9,color,10,white,4.050124645233154,0.8037389516830444,0.9907980561256409,0.6179336905479431,0.7159410119056702,0.9962540864944458,-2.242225170135498,0.6197076439857483,0.997638463973999
