benchmark,tracker,tracker_year,preferred_detector,detector_id,detector,FPS,target_fps,avg_ms_per_frame,sequence_count,HOTA,DetA,AssA,MOTA,IDF1,IDCons,IDSW,Frag,MT,ML,run_id,evaluated_at,experiment_dir
ua_detrac,analytics_bytetrack_plus,2022,YOLO,gt_vehicles,gt,10,10.0,3.7500,60,0.9791867906706537,0.9814767107048232,0.9769022133656893,0.9813679528789518,0.9880676944750105,0.9990845533514812,43.0,17.0,5828.0,8.0,ua_detrac_analytics_bytetrack_plus_gt_fps10_20260817_083521,2026-08-17T05:42:08.602288+00:00,/media/7TBSSD/data/tracking/experiments/ua_detrac_analytics_bytetrack_plus_gt_fps10_20260817_083521
ua_detrac,botsort,2022,YOLOX,gt_vehicles,gt,10,10.0,1.2954,60,0.9469434952941703,0.9346229873920658,0.9629341405837001,0.9994557305231665,0.9990784148735825,0.9986140572907255,163.0,0.0,5934.0,0.0,ua_detrac_botsort_gt_fps10_20260817_083521,2026-08-17T05:40:28.686640+00:00,/media/7TBSSD/data/tracking/experiments/ua_detrac_botsort_gt_fps10_20260817_083521
trafficmot,fasttracker,2025,YOLOX,gt_vehicles,gt,10,10.0,7.2829,27,0.9003678326252774,0.8802699158054721,0.923567609359052,0.9705309553095531,0.9851855622868197,0.9995662100456622,5.0,42.0,706.0,1.0,trafficmot_fasttracker_gt_fps10_20260817_083521,2026-08-17T05:39:25.969884+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_fasttracker_gt_fps10_20260817_083521
trafficmot,ocsort,2023,YOLOX,gt_vehicles,gt,10,10.0,4.4538,27,0.9902778302960332,0.9894649417411139,0.9910913866764784,0.9892886428864288,0.993869455463397,0.9987667289137878,7.0,32.0,706.0,3.0,trafficmot_ocsort_gt_fps10_20260817_083521,2026-08-17T05:39:27.698657+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_ocsort_gt_fps10_20260817_083521
trafficmot,hybridsort,2024,YOLOX,gt_vehicles,gt,10,10.0,7.2512,27,0.9902778302960332,0.9894649417411139,0.9910913866764784,0.9892886428864288,0.993869455463397,0.9987667289137878,7.0,32.0,706.0,3.0,trafficmot_hybridsort_gt_fps10_20260817_083521,2026-08-17T05:39:34.022380+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_hybridsort_gt_fps10_20260817_083521
trafficmot,analytics_bytetrack,2022,YOLO,gt_vehicles,gt,10,10.0,3.4893,27,0.9964700274777518,0.9969980762121858,0.9959422584216043,0.9968737187371873,0.9976648104903898,0.9989605355884426,6.0,31.0,724.0,0.0,trafficmot_analytics_bytetrack_gt_fps10_20260817_083521,2026-08-17T05:39:32.610866+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_analytics_bytetrack_gt_fps10_20260817_083521
trafficmot,analytics_bytetrack_plus,2022,YOLO,gt_vehicles,gt,10,10.0,5.0821,27,0.9964700274777518,0.9969980762121858,0.9959422584216043,0.9968737187371873,0.9976648104903898,0.9989605355884426,6.0,31.0,724.0,0.0,trafficmot_analytics_bytetrack_plus_gt_fps10_20260817_083521,2026-08-17T05:39:38.876469+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_analytics_bytetrack_plus_gt_fps10_20260817_083521
trafficmot,botsort,2022,YOLOX,gt_vehicles,gt,10,10.0,3.5105,27,0.9698129016472338,0.9648852775957354,0.9754523749004281,0.9990774907749077,0.9984624846248462,0.9971867770208338,18.0,35.0,731.0,0.0,trafficmot_botsort_gt_fps10_20260817_083521,2026-08-17T05:39:38.882006+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_botsort_gt_fps10_20260817_083521
cityflow,fasttracker,2025,YOLOX,gt_vehicles,gt,10,10.0,0.5719,36,0.8962302567275129,0.8972714986090385,0.8965225095429964,0.9546705520479197,0.955862430625355,0.9849878600542255,60.0,193.0,764.0,1.0,cityflow_fasttracker_gt_fps10_20260817_083521,2026-08-17T05:40:17.439934+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_fasttracker_gt_fps10_20260817_083521
cityflow,ocsort,2023,YOLOX,gt_vehicles,gt,10,10.0,0.7718,36,0.9481384238135511,0.96054288801237,0.935894151259462,0.9597038868529884,0.9580981263511891,0.9816453344153298,60.0,156.0,654.0,16.0,cityflow_ocsort_gt_fps10_20260817_083521,2026-08-17T05:40:24.972908+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_ocsort_gt_fps10_20260817_083521
cityflow,hybridsort,2024,YOLOX,gt_vehicles,gt,10,10.0,1.0711,36,0.9420753235304236,0.9602485475595696,0.9242460378302929,0.9593359530222085,0.9507793026817623,0.981209655409754,65.0,163.0,654.0,16.0,cityflow_hybridsort_gt_fps10_20260817_083521,2026-08-17T05:40:44.424927+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_hybridsort_gt_fps10_20260817_083521
cityflow,analytics_bytetrack,2022,YOLO,gt_vehicles,gt,10,10.0,0.7167,36,0.9637960734314032,0.9887600184517681,0.9394624115293708,0.9885057471264368,0.9571561764662355,0.9900891382178342,29.0,186.0,766.0,1.0,cityflow_analytics_bytetrack_gt_fps10_20260817_083521,2026-08-17T05:40:50.064026+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_analytics_bytetrack_gt_fps10_20260817_083521
cityflow,analytics_bytetrack_plus,2022,YOLO,gt_vehicles,gt,10,10.0,1.0818,36,0.963090710695307,0.9880938364631779,0.9387202741266741,0.9873725109276348,0.9604477114748273,0.9871125737969558,51.0,215.0,764.0,1.0,cityflow_analytics_bytetrack_plus_gt_fps10_20260817_083521,2026-08-17T05:41:13.052099+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_analytics_bytetrack_plus_gt_fps10_20260817_083521
cityflow,botsort,2022,YOLOX,gt_vehicles,gt,10,10.0,0.5575,36,0.9646148063795521,0.9789577125623896,0.9506641146042268,0.9987490249753485,0.9727287444625958,0.9811287870411537,85.0,194.0,808.0,0.0,cityflow_botsort_gt_fps10_20260817_083521,2026-08-17T05:41:04.462403+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_botsort_gt_fps10_20260817_083521
lumana_benchmark,fasttracker,2025,YOLOX,gt_vehicles,gt,10,10.0,1.4407,24,0.8881997858136008,0.935287699072417,0.8441474341384789,0.9676760952022215,0.8930150155887692,0.908168236514785,276.0,540.0,394.0,12.0,lumana_benchmark_fasttracker_gt_fps10_20260817_083521,2026-08-17T05:41:06.746710+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_fasttracker_gt_fps10_20260817_083521
lumana_benchmark,ocsort,2023,YOLOX,gt_vehicles,gt,10,10.0,1.6782,24,0.9301293316053837,0.9823228515622443,0.8807089984874104,0.9804830190001489,0.9161750995285374,0.9146420417014288,231.0,487.0,323.0,38.0,lumana_benchmark_ocsort_gt_fps10_20260817_083521,2026-08-17T05:41:25.453700+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_ocsort_gt_fps10_20260817_083521
lumana_benchmark,hybridsort,2024,YOLOX,gt_vehicles,gt,10,10.0,2.4857,24,0.9211714601152522,0.9815458416970606,0.8645107009358124,0.9800975849049992,0.9022789643240663,0.9085559287464858,245.0,501.0,325.0,37.0,lumana_benchmark_hybridsort_gt_fps10_20260817_083521,2026-08-17T05:41:42.518895+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_hybridsort_gt_fps10_20260817_083521
lumana_benchmark,analytics_bytetrack,2022,YOLO,gt_vehicles,gt,10,10.0,1.4340,24,0.9345954938660885,0.9966491216596938,0.8764054670620619,0.9950944751526407,0.9175585108249412,0.920741151699978,238.0,524.0,429.0,6.0,lumana_benchmark_analytics_bytetrack_gt_fps10_20260817_083521,2026-08-17T05:41:41.469295+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_analytics_bytetrack_gt_fps10_20260817_083521
lumana_benchmark,analytics_bytetrack_plus,2022,YOLO,gt_vehicles,gt,10,10.0,2.3446,24,0.9566795845437355,0.9905460387705505,0.9239710159040266,0.9900750720498962,0.9494035448737397,0.9311849466218913,246.0,570.0,421.0,8.0,lumana_benchmark_analytics_bytetrack_plus_gt_fps10_20260817_083521,2026-08-17T05:41:56.156965+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_analytics_bytetrack_plus_gt_fps10_20260817_083521
lumana_benchmark,botsort,2022,YOLOX,gt_vehicles,gt,10,10.0,1.2214,24,0.9177361339011908,0.9884487226800601,0.8521810621494653,0.997021645628389,0.8968613400842699,0.8973894321005457,334.0,523.0,461.0,0.0,lumana_benchmark_botsort_gt_fps10_20260817_083521,2026-08-17T05:41:48.364343+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_botsort_gt_fps10_20260817_083521
