benchmark,tracker,tracker_year,preferred_detector,detector_id,detector,FPS,target_fps,avg_ms_per_frame,sequence_count,HOTA,DetA,AssA,MOTA,IDF1,IDCons,IDSW,Frag,MT,ML,run_id,evaluated_at,experiment_dir
trafficmot,analytics_bytetrack,2022,YOLO,gt_vehicles,gt,10,,3.6929,27,0.9964700274777518,0.9969980762121858,0.9959422584216043,0.9968737187371873,0.9976648104903898,0.9989605355884426,6.0,31.0,724.0,0.0,trafficmot_analytics_bytetrack_gt_20260817_083521,2026-08-17T05:45:22.861044+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_analytics_bytetrack_gt_20260817_083521
trafficmot,analytics_bytetrack_plus,2022,YOLO,gt_vehicles,gt,10,,6.0000,27,0.9964700274777518,0.9969980762121858,0.9959422584216043,0.9968737187371873,0.9976648104903898,0.9989605355884426,6.0,31.0,724.0,0.0,trafficmot_analytics_bytetrack_plus_gt_20260817_083521,2026-08-17T05:45:26.094259+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_analytics_bytetrack_plus_gt_20260817_083521
trafficmot,botsort,2022,YOLOX,gt_vehicles,gt,10,,4.2617,27,0.9698129016472338,0.9648852775957354,0.9754523749004281,0.9990774907749077,0.9984624846248462,0.9971867770208338,18.0,35.0,731.0,0.0,trafficmot_botsort_gt_20260817_083521,2026-08-17T05:45:28.320596+00:00,/media/7TBSSD/data/tracking/experiments/trafficmot_botsort_gt_20260817_083521
cityflow,fasttracker,2025,YOLOX,gt_vehicles,gt,10,,0.6222,36,0.8962302567275129,0.8972714986090385,0.8965225095429964,0.9546705520479197,0.955862430625355,0.9849878600542255,60.0,193.0,764.0,1.0,cityflow_fasttracker_gt_20260817_083521,2026-08-17T05:46:04.507622+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_fasttracker_gt_20260817_083521
cityflow,ocsort,2023,YOLOX,gt_vehicles,gt,10,,0.8160,36,0.9481384238135511,0.96054288801237,0.935894151259462,0.9597038868529884,0.9580981263511891,0.9816453344153298,60.0,156.0,654.0,16.0,cityflow_ocsort_gt_20260817_083521,2026-08-17T05:46:13.772910+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_ocsort_gt_20260817_083521
cityflow,hybridsort,2024,YOLOX,gt_vehicles,gt,10,,0.9981,36,0.9420753235304236,0.9602485475595696,0.9242460378302929,0.9593359530222085,0.9507793026817623,0.981209655409754,65.0,163.0,654.0,16.0,cityflow_hybridsort_gt_20260817_083521,2026-08-17T05:46:23.732728+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_hybridsort_gt_20260817_083521
cityflow,analytics_bytetrack,2022,YOLO,gt_vehicles,gt,10,,0.7357,36,0.9637960734314032,0.9887600184517681,0.9394624115293708,0.9885057471264368,0.9571561764662355,0.9900891382178342,29.0,186.0,766.0,1.0,cityflow_analytics_bytetrack_gt_20260817_083521,2026-08-17T05:46:15.519380+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_analytics_bytetrack_gt_20260817_083521
cityflow,analytics_bytetrack_plus,2022,YOLO,gt_vehicles,gt,10,,1.0542,36,0.963090710695307,0.9880938364631779,0.9387202741266741,0.9873725109276348,0.9604477114748273,0.9871125737969558,51.0,215.0,764.0,1.0,cityflow_analytics_bytetrack_plus_gt_20260817_083521,2026-08-17T05:46:59.781886+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_analytics_bytetrack_plus_gt_20260817_083521
cityflow,botsort,2022,YOLOX,gt_vehicles,gt,10,,0.5592,36,0.9646148063795521,0.9789577125623896,0.9506641146042268,0.9987490249753485,0.9727287444625958,0.9811287870411537,85.0,194.0,808.0,0.0,cityflow_botsort_gt_20260817_083521,2026-08-17T05:46:51.660465+00:00,/media/7TBSSD/data/tracking/experiments/cityflow_botsort_gt_20260817_083521
lumana_benchmark,fasttracker,2025,YOLOX,gt_vehicles,gt,20,,1.2343,24,0.9027532304719807,0.9543623234173665,0.8543074293545321,0.9792869866278632,0.9041940820252559,0.9114864602388244,277.0,578.0,404.0,7.0,lumana_benchmark_fasttracker_gt_20260817_083521,2026-08-17T05:47:12.188479+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_fasttracker_gt_20260817_083521
lumana_benchmark,ocsort,2023,YOLOX,gt_vehicles,gt,20,,1.6359,24,0.9193659924344433,0.9890234573689435,0.8546145422144934,0.9876665244988585,0.8985576704789099,0.8963324284228039,310.0,555.0,346.0,25.0,lumana_benchmark_ocsort_gt_20260817_083521,2026-08-17T05:47:30.586439+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_ocsort_gt_20260817_083521
lumana_benchmark,hybridsort,2024,YOLOX,gt_vehicles,gt,20,,2.4226,24,0.9177706069839349,0.9886633173262069,0.8519613104139234,0.9875511176898567,0.8963288658155427,0.8970907110894526,308.0,560.0,346.0,25.0,lumana_benchmark_hybridsort_gt_20260817_083521,2026-08-17T05:48:19.243465+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_hybridsort_gt_20260817_083521
lumana_benchmark,analytics_bytetrack,2022,YOLO,gt_vehicles,gt,20,,1.3710,24,0.9321136104794132,0.9973287089618417,0.8711629306037059,0.9971650066484358,0.9157114770892602,0.9225862129241013,238.0,558.0,435.0,6.0,lumana_benchmark_analytics_bytetrack_gt_20260817_083521,2026-08-17T05:47:49.419479+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_analytics_bytetrack_gt_20260817_083521
lumana_benchmark,analytics_bytetrack_plus,2022,YOLO,gt_vehicles,gt,20,,2.3608,24,0.9523946750768637,0.9946859981868038,0.9119014665622079,0.993747961564515,0.940148070655454,0.9275586876180266,304.0,627.0,425.0,8.0,lumana_benchmark_analytics_bytetrack_plus_gt_20260817_083521,2026-08-17T05:48:23.842649+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_analytics_bytetrack_plus_gt_20260817_083521
lumana_benchmark,botsort,2022,YOLOX,gt_vehicles,gt,20,,1.3427,24,0.9133526596791248,0.9930785850102682,0.8400583922087851,0.9982387917408866,0.8890912694529954,0.8934482971939383,348.0,558.0,464.0,0.0,lumana_benchmark_botsort_gt_20260817_083521,2026-08-17T05:48:16.408044+00:00,/media/7TBSSD/data/tracking/experiments/lumana_benchmark_botsort_gt_20260817_083521
